ID,Seed,t_apop,c_decay,c_dif,c_sec,t_circ,t_exp,igm,t_inc,v_inf,sigma,t_kill,speed,circ_age,foi_age,v_decay,v_dif,v_sec,Output 1,Output 2,Output 3,Output 4,Output 5,Output 6,Output 7,Output 8,Output 9,Output 10,Output 11,Output 12,Output 13,Output 14,Output 15,Output 16,Output 17,Output 18,Output 19,Output 20,Output 21,Output 22,Output 23,Output 24,Output 25,Output 26,Output 27,Output 28,Output 29,Output 30,Output 31,Output 32,Output 33,Output 34,Output 35,Output 36,Output 37,Output 38,Output 39,Output 40,Output 41,Output 42,Output 43,Output 44,Output 45,Output 46,Output 47,Output 48,Output 49,Output 50,Output 51,Output 52,Output 53,Output 54,Output 55,Output 56,Output 57,Output 58,Output 59,Output 60,Output 61,Output 62,Output 63,Output 64,Output 65,Output 66,Output 67,Output 68,Output 69,Output 70,Output 71,Output 72,Output 73,Output 74,Output 75,Output 76,Output 77,Output 78,Output 79,Output 80,Output 81,Output 82,Output 83,Output 84,Output 85,Output 86,Output 87,Output 88,Output 89,Output 90,Output 91,Output 92,Output 93,Output 94,Output 95,Output 96,Output 97
583,2,0.37161,0.0032931,0.031397,0.00021644,0.12068,1067.2,8.5547,0.064182,37.04,1205.9,4.6416,0.23819,0.090006,155.74,2.0791,0.28608,0.00060117,1,14,176,1045,2863,5564,9298,14110,20119,27185,34649,42047,49825,57977,66464,74582,82563,90527,98605,1.0644e+05,1.1405e+05,1.2092e+05,1.2745e+05,1.305e+05,1.2833e+05,1.218e+05,1.1183e+05,99267,84919,68417,52259,39046,28301,20156,13418,8004,3889,1342,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2,0.53798,0.012057,0.045836,0.00024967,0.05769,587.13,8.32,0.062154,257.68,999.6,1.6995,0.2069,6.1026,137.07,0.25689,0.0010259,0.00036065,1,1,2,6,10,21,36,50,66,87,103,130,161,193,232,283,329,375,404,423,434,446,465,500,554,604,657,714,736,778,794,803,870,885,923,995,1020,1075,1119,1145,1180,1174,1191,1203,1190,1229,1248,1230,1230,1209,1173,1126,1126,1096,1054,966,982,994,996,999,1021,1009,994,933,892,903,911,974,1029,1000,1021,1019,1048,985,1026,1073,1106,1194,1171,1116,1156,1183,1159,1105,1102,1197,1235,1308,1187,1154,1142,1167,1159,1179,1222,1163,1300
585,2,0.052943,0.002871,0.02497,0.00022493,0.26643,930.88,8.9635,0.071447,86.255,887.22,48.254,1.1662,0.097195,39.943,8.8894,0.0037668,0.00045097,1,4,13,34,81,159,259,379,507,644,816,953,1093,1218,1373,1535,1711,1875,2028,2187,2346,2534,2709,2851,3035,3187,3358,3478,3585,3712,3852,4033,4225,4448,4684,4882,5070,5248,5363,5119,4604,4038,3450,2880,2301,1900,1868,1904,1940,1916,1837,1836,1864,1904,1959,2003,2040,2044,2120,2062,2022,2004,2018,2079,2066,2091,2114,2169,2208,2233,2270,2263,2286,2335,2368,2378,2375,2382,2392,2398,2384,2410,2471,2506,2528,2583,2647,2671,2702,2654,2654,2650,2587,2622,2632,2692,2704
586,2,0.61871,0.0017716,1.6732,0.00021831,0.53879,1178.7,2.452,0.13862,27.818,1302.4,5.0694,0.41207,0.026616,123.15,1.7583,0.0085673,0.00021774,1,2,9,28,62,122,208,320,472,641,853,1072,1314,1601,1869,2158,2442,2720,3017,3319,3619,3867,4195,4499,4809,5134,5453,5803,6093,6401,6670,6985,7276,7522,7728,7978,8230,8540,8796,9047,9209,9503,9817,10085,10329,10500,10720,10910,11157,11181,10672,9994,9493,9107,8893,8806,9053,9331,9565,9815,10073,10282,10489,10609,10771,11096,11317,11429,11751,11988,12152,12237,12459,12683,12959,13164,13193,13160,13258,13569,13625,13831,14103,14322,14722,14943,15085,15245,15500,15854,16196,16534,16756,16876,17022,17002,16982
587,2,1.0593,4.704e-05,0.0031125,0.00017108,0.88255,1133.6,8.248,0.055034,333.54,1155.5,5.7424,0.035377,14.217,38.52,1.0001,0.033259,0.00011238,1,1,2,2,2,5,10,12,19,30,43,59,90,124,176,254,335,454,562,679,846,1004,1146,1319,1441,1612,1770,1902,2040,2167,2280,2434,2576,2704,2866,3003,3124,3286,3446,3494,3425,3316,3135,2963,2802,2540,2265,2155,2121,2085,1930,1740,1434,1230,1024,845,693,586,492,414,370,323,283,261,217,205,169,148,136,115,120,109,99,90,78,70,63,60,58,51,40,37,35,31,32,30,31,21,14,12,9,10,6,4,2,2,3
588,2,0.018566,0.0019423,1.4901,0.00021806,0.17936,1435.8,1.4957,0.078764,5.7277,1698.3,3.2644,13.204,11.789,189.79,0.047024,0.010637,0.00085556,1,60,365,1092,2317,3891,5871,8157,10903,14073,17510,21395,25290,29123,32954,36915,40903,44786,48681,52913,56971,61041,65152,69290,73278,77396,81691,86070,90181,94190,98108,1.019e+05,1.0587e+05,1.0968e+05,1.1209e+05,1.1244e+05,1.1039e+05,1.0715e+05,1.0241e+05,96312,89223,81276,71886,62147,52920,45021,37836,31097,25157,12559,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,2,0.83115,0.0051224,0.025455,0.00015027,0.054884,1254.7,1.5897,0.10524,44.256,1606.7,24.084,0.19651,1.2208,214.69,1.6158,0.0080814,0.00012044,1,1,3,4,8,22,48,80,133,189,260,343,432,528,631,736,836,923,1030,1138,1256,1375,1510,1637,1762,1888,1980,2114,2219,2339,2466,2560,2686,2800,2967,3123,3242,3382,3529,3685,3800,3936,4029,4136,4243,4348,4483,4591,4719,4782,4438,3596,2854,2426,2206,2086,2071,2028,2020,2000,1991,1967,1910,1971,2149,2170,2220,2297,2200,2206,2279,2280,2219,2274,2387,2402,2421,2488,2581,2602,2690,2685,2719,2707,2778,2828,2897,2872,2923,3012,3077,3082,3162,3154,3245,3386,3308
590,2,0.99953,0.00015101,0.2387,0.00023206,0.19486,697.92,1.0972,0.087912,364.04,944.28,15.166,0.75567,2.8428,1136.6,323.75,0.017159,0.00050239,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,2,0.19225,0.00012246,0.15448,0.00025881,0.16189,1000.9,35.186,0.091781,306.03,1122,1.3334,11.522,3.3534,331.13,1.9288,0.22787,0.0001599,1,1,1,2,3,5,12,20,34,53,89,153,259,437,702,1098,1715,2454,3413,4497,5569,6751,7913,9115,10182,11206,12164,13180,14081,15020,15831,16762,17597,18452,19245,20051,20882,21766,22548,21758,19058,16223,13262,10101,6710,3214,2067,1778,1466,703,118,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,2,1.3845,0.00024319,0.10609,0.00023975,0.81348,1146.5,63.608,0.10493,252.76,714.03,15.805,0.057007,0.44761,199.76,0.47435,0.0068402,0.0004698,1,1,2,8,25,44,92,173,262,383,492,644,826,1010,1196,1394,1577,1771,1957,2105,2277,2438,2567,2707,2866,3013,3170,3299,3438,3540,3715,3824,3970,4096,4300,4509,4691,4870,5031,5019,4681,4340,3960,3511,3150,2765,2327,2221,2217,2207,2144,2040,1820,1564,1408,1229,1144,1016,943,859,831,763,736,705,698,717,720,725,704,671,643,641,630,643,605,592,606,570,553,549,526,513,532,514,523,499,487,473,485,519,512,525,532,529,493,476,456
593,2,0.40279,8.1168e-06,0.051697,0.00016752,0.95487,1101.8,5.3597,0.071799,7.4892,1602,6.2979,0.34311,0.13482,112.25,9.4827,0.019001,0.00037601,1,6,65,270,622,1153,1805,2623,3538,4628,5793,6995,8065,9307,10521,11789,13076,14279,15552,16931,18234,19419,20641,22025,23328,24646,25976,27315,28564,29985,31459,32778,33978,35116,36111,37320,38586,39685,40818,41166,41061,41071,41180,41061,41027,40834,40896,42115,43103,42754,40429,38544,37386,37346,37660,38002,38460,38082,37138,35310,33029,30636,28504,26410,24374,22772,21161,19763,18490,17585,16484,15544,14484,13489,12417,11353,10342,9452,8688,7833,6821,5899,4913,4119,3355,2537,1820,1264,799,488,222,74,8,0,0,0,0
594,2,0.15369,0.008998,0.1414,0.00018689,0.48439,1061.9,5.957,0.12486,115.52,1831.9,14.598,3.2704,10.805,656.72,0.2382,0.14178,0.00074567,1,5,54,308,1005,2103,3603,5467,7697,10363,13275,16241,19100,22088,25125,28073,31019,33936,36989,40106,43088,46011,49102,52415,55741,58883,62058,65375,68812,72116,75326,78278,81329,84383,87319,88963,87842,84888,80521,74923,67637,59047,49867,42321,35721,29649,23678,18150,13296,8496,2905,313,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2,1.6015,0.00015906,0.54671,0.0002277,0.67293,877.73,56.368,0.21184,343.66,856.21,6.5738,0.62979,628.04,237.6,1.5728,0.049768,0.0003431,1,2,4,10,22,46,93,174,301,490,718,972,1251,1541,1843,2162,2432,2774,3119,3458,3754,4036,4393,4669,4995,5340,5699,6043,6346,6713,7078,7466,7990,8617,9223,9786,10305,10742,11100,10446,8842,7171,5466,3699,1849,927,802,669,522,369,207,85,19,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2,1.7662,0.00040172,0.055715,0.00020709,0.1996,1449.9,41.711,0.080966,109.33,816.64,8.0456,0.056264,9.0389,68.476,1.9756,1.3712,0.00040095,1,3,15,62,305,1248,4381,11031,20933,33589,49237,67855,88117,1.1017e+05,1.3377e+05,1.588e+05,1.8385e+05,2.0713e+05,2.2276e+05,2.2622e+05,2.2142e+05,2.1036e+05,1.9316e+05,1.7085e+05,1.463e+05,1.1908e+05,89089,58381,35176,20075,9328,2500,142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2,1.3899,0.00037733,0.030832,0.00018829,0.044928,1028.5,151.55,0.107,326.32,1334.2,60.164,1.5238,0.1965,66.918,4.5348,2.9252,0.00027522,1,2,2,4,10,16,36,67,139,276,550,1041,2005,3740,6709,11516,18569,27679,39239,52683,67679,83976,1.0056e+05,1.1705e+05,1.3306e+05,1.474e+05,1.5882e+05,1.6452e+05,1.6271e+05,1.5397e+05,1.3904e+05,1.1893e+05,95194,70245,48085,30728,17937,9265,3824,1105,222,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2,1.9907,0.00019736,3.5987,0.00031454,0.062145,556.78,22.519,0.063806,2203,1668.6,8.2043,0.0045763,150.12,134.98,1.043,0.006755,0.0008133,1,1,2,3,4,9,13,19,28,39,57,81,105,138,161,202,221,258,287,299,325,348,381,415,436,473,492,521,536,577,625,686,689,721,750,756,822,862,849,837,641,452,245,127,85,50,31,21,11,10,8,7,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2,1.8296,4.2145e-06,0.21049,0.00024891,0.34036,1420.8,25.924,0.12638,106.03,1824.4,51.326,0.34402,1.3021,288.71,9.0941,0.077578,0.00087523,1,6,35,165,494,1019,1729,2612,3674,4939,6387,8067,9931,11867,13793,15775,17789,19731,21718,23704,25507,27382,29283,31271,33069,34924,36970,38929,40927,43002,45481,47982,50116,52420,54644,56825,58948,61249,63685,61922,56645,51320,45718,40164,34324,28220,21908,15127,8524,8387,7986,7454,6785,6092,5385,4903,4449,4100,3765,3646,3413,3256,3085,2999,2944,2856,2771,2699,2636,2541,2472,2463,2507,2541,2537,2549,2534,2499,2400,2366,2324,2315,2294,2221,2185,2164,2100,2073,2062,2020,1981,1973,1967,1964,1947,1888,1842
600,2,1.2543,0.00014841,0.061757,0.00028934,0.35613,737.87,3.9259,0.17885,72.9,967.78,3.2464,0.080086,39.738,64.051,0.0050009,0.12677,0.00058843,1,8,61,274,866,1925,3353,5077,6929,8770,10495,12121,13837,15603,17339,19089,20963,22887,24849,26888,29007,31227,33285,35363,37399,39221,40952,42731,44652,46832,49182,51786,53929,55954,57560,59053,59399,58294,55581,51646,46747,41619,36951,32885,28921,24861,20890,17353,13822,10649,7632,4867,2693,1370,563,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2,1.3008,0.010864,0.92212,0.0001603,0.049001,705.51,3.0331,0.14544,294.1,1100,14.755,0.17095,0.044052,12.479,88.095,0.036207,0.00036933,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2,1.5256,0.017245,0.57817,0.00024158,0.4025,1002.2,32.945,0.088389,40.238,584.66,24.813,0.020322,1.162,74.412,0.31101,0.21852,0.00039616,1,4,41,253,932,2314,4299,7011,10262,14004,18022,22177,26293,30414,34230,38160,42125,46124,50098,54116,57995,61828,65796,69692,73651,77347,81286,85621,89929,93602,96019,95619,91768,85756,77775,68496,58382,48083,39793,32863,26476,20467,14792,10026,6323,3530,1607,451,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2,0.97942,0.00015988,0.059205,0.00026281,0.086935,570.4,8.6795,0.13516,1061.7,1418.4,109.81,0.00097005,3.5936,86.264,2.1492,0.015566,0.00036365,1,1,1,2,3,6,10,13,18,32,45,60,89,129,156,199,232,265,295,322,373,400,457,488,524,543,571,621,661,715,770,786,813,857,871,907,916,951,976,948,787,592,395,235,182,132,98,69,54,41,33,27,19,11,7,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,2,0.63556,4.1169e-05,18.474,0.00018306,0.38281,1212,48.184,0.12255,223.04,840.65,10.368,0.020908,2.1774,177.61,0.038446,0.085029,0.00020733,1,1,4,8,21,42,85,169,350,649,1071,1634,2310,3117,3968,4828,5625,6394,7181,7830,8521,9082,9767,10412,11166,11882,12630,13478,14282,15081,15851,16666,17619,18489,19355,20081,20783,21591,22396,22950,23171,23511,23778,24136,24480,24806,25208,25801,26621,27206,27529,27745,27931,28191,28412,28681,28786,29247,29846,30466,31233,31913,32729,33378,34221,34694,35092,35615,36075,36710,37381,37932,38600,39197,40024,40573,41071,41365,41397,41214,40297,39071,37394,35651,33888,31848,29802,27681,25878,24284,22827,21372,19939,18789,17653,16503,15578
605,2,0.65442,0.0018361,0.054112,0.00025271,0.46657,1056,7.471,0.10557,186.84,1285.1,13.201,0.0041541,30.164,130.02,0.042397,0.019899,0.00025235,1,2,5,10,29,58,122,199,299,423,587,763,949,1133,1331,1526,1749,1916,2086,2304,2499,2739,3000,3200,3477,3734,4015,4268,4542,4699,4998,5288,5498,5732,5996,6183,6439,6609,6807,6959,7130,7275,7512,7760,7966,8143,8398,8623,8899,8972,8448,7618,6729,6028,5377,4932,4699,4510,4469,4405,4433,4406,4403,4382,4459,4483,4508,4673,4694,4751,4740,4686,4897,5035,5139,5205,5364,5445,5677,5637,5796,5969,6029,6236,6391,6523,6871,7063,7267,7395,7679,7893,7990,8170,8489,8751,8950
606,2,0.71121,0.00076804,0.42266,0.00020852,0.10421,927.73,3.461,0.11346,443.02,1439.2,29.147,0.1126,26.623,115.33,2.5611,0.095934,0.00033836,1,1,1,4,11,23,48,87,166,308,532,824,1235,1713,2322,2937,3589,4241,4893,5509,6017,6533,6974,7453,7848,8335,8858,9247,9806,10339,10871,11364,11821,12364,12920,13435,14045,14510,15148,15375,15018,14583,14043,13587,12927,12559,12750,13133,13500,13618,12864,11562,10113,8949,8070,7628,7353,7185,7134,7132,7274,7590,7847,8174,8652,8981,9489,9867,10216,10510,10735,11175,11523,11949,12260,12662,12976,13382,13807,14289,14734,15013,15271,15420,15541,15836,15966,16365,16579,16803,17021,17472,17953,18390,18679,18957,19302
607,2,0.85959,0.0039383,0.09514,0.00017375,0.072821,408.9,12.952,0.092372,13.113,2428.8,5.2636,1.4919,0.06372,236.33,0.55479,0.067918,0.0015438,1,153,908,2445,4612,6988,9330,11676,14106,16462,18863,21340,23848,26249,28449,30757,33078,35001,37815,40569,43676,46007,48411,50329,48814,43417,35638,29073,23675,18933,15240,11783,8785,5822,3023,1008,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2,1.438,9.0495e-05,0.0036708,0.00018871,0.12936,1300.1,8.1664,0.12117,17.21,2605.9,40.135,1.2839,80.992,347.22,6.0938,0.004248,0.0007976,1,27,144,416,835,1357,1982,2748,3696,4803,5979,7249,8439,9682,10986,12295,13536,14727,15968,17389,18658,19966,21221,22460,23802,25238,26648,27974,29187,30435,31696,32968,34284,35425,36668,37935,39213,40472,41930,42478,42531,42632,42727,42794,42747,42529,42347,42082,42899,43743,42477,40846,38758,37267,36482,36212,36179,36064,36319,36338,36114,35625,34871,33249,31428,29441,27202,25140,22964,21257,19932,18459,17182,16071,15089,14075,12901,11906,10894,9748,8673,7612,6697,5863,5013,4315,3673,2944,2159,1363,724,289,44,2,0,0,0
609,2,1.3501,7.8572e-05,0.06681,0.00016586,0.48243,2056.3,4.6312,0.12772,20.203,386.8,6.1115,0.38856,0.0203,908.01,0.86122,0.008439,7.6543e-05,1,1,2,3,6,12,19,35,62,98,149,211,298,403,501,627,755,914,1070,1251,1439,1629,1831,2037,2231,2432,2622,2801,2996,3194,3385,3571,3783,3973,4180,4380,4601,4797,5001,5194,5367,5580,5766,5955,6155,6332,6507,6667,6819,6956,6936,6780,6589,6340,6136,5910,5683,5567,5379,5334,5198,5110,5186,5210,5324,5449,5486,5508,5512,5563,5594,5643,5687,5717,5804,5843,5894,5858,5893,6003,6054,6115,6242,6295,6246,6329,6470,6528,6562,6646,6739,6835,6908,7002,7218,7379,7457
610,2,0.39485,0.0053474,0.062443,0.00017506,0.13696,1181.1,41.1,0.11914,29.705,1746.6,1.4896,0.048084,112.23,175.64,13.047,0.10989,0.00031127,1,2,11,40,182,536,1075,1763,2606,3604,4789,6069,7445,8795,10097,11365,12771,14222,15683,17207,18676,20211,21758,23426,25112,26743,28512,30251,31944,33407,34910,36274,37718,39126,40391,41687,42876,44256,45615,43588,38673,33581,28342,22938,17534,11861,5999,3794,3635,3249,2406,1483,804,415,226,132,79,47,25,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2,0.79161,0.00050574,0.33755,0.00028882,0.39091,1046.3,57.798,0.14089,141.9,1291.7,7.3242,1.951,0.62706,40.823,0.27778,0.048526,0.00075767,1,3,30,126,335,686,1222,1902,2695,3580,4593,5635,6626,7655,8687,9734,10815,11784,12798,13810,14762,15694,16682,17653,18759,19891,20957,22004,23223,24341,25469,26459,27489,28667,29950,31028,32037,33112,34257,34506,33690,32895,32011,31227,30304,29430,29235,29958,30542,30284,26546,22944,20409,19316,18702,18797,18985,19331,19673,20002,20125,20482,20861,21397,21615,21524,21503,20899,19780,18361,17242,15743,14298,12919,11591,10705,9853,9086,8480,7602,6693,5933,5265,4692,4219,3732,3443,3244,2851,2493,2038,1688,1396,1058,738,416,209
612,2,1.2054,0.033279,59.977,0.00016123,0.50854,963.88,15.545,0.07108,241.46,1937.2,2.1995,0.082337,17.501,16.306,1.1966,1.0768,0.00011744,1,1,1,3,6,6,10,16,27,45,74,125,197,327,521,857,1349,2153,3337,5085,7462,10622,14551,18932,23856,29026,34403,39606,44448,49172,53878,58485,62861,67361,71934,76396,80704,84631,88272,88226,81202,72679,63178,53122,42173,30924,26521,24196,22080,19762,16364,13196,10931,9064,7587,6325,5455,4768,4194,3823,3471,3122,2885,2627,2423,2244,2060,1915,1754,1593,1465,1349,1231,1169,1040,934,880,841,776,741,653,609,578,532,486,458,423,403,379,351,307,275,255,234,207,192,165
613,2,1.722,0.0015366,0.37429,0.00022043,0.212,517.11,6.1739,0.17144,224.02,679.98,31.895,0.22903,39.172,661.65,0.057828,5.4933,0.0017586,1,8,118,1484,13723,50302,1.0564e+05,1.7551e+05,2.2707e+05,2.0984e+05,1.4843e+05,66966,13844,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,2,0.96776,0.00059599,3.4895,0.00022603,0.13937,660.99,4.2098,0.11151,171.06,639.07,4.5424,0.26257,0.16815,402.58,0.019661,2.3067,0.00044669,1,4,15,49,196,838,3095,9285,20778,36633,55711,76246,95831,1.1458e+05,1.3372e+05,1.5072e+05,1.5508e+05,1.4297e+05,1.1884e+05,84303,47961,24323,9617,1847,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,2,1.8752,0.0016247,0.026192,0.00024964,0.72137,853.2,6.0035,0.11875,114.01,1180.7,14.027,0.030912,0.0034926,61.492,0.20992,0.0034476,0.00020322,1,2,3,7,21,44,75,120,163,214,281,339,397,441,503,574,629,686,767,836,919,1001,1065,1160,1221,1308,1402,1483,1526,1600,1661,1727,1799,1858,1955,2018,2074,2148,2224,2295,2328,2414,2440,2454,2461,2495,2508,2549,2650,2698,2758,2893,2992,3055,3137,3222,3257,3289,3405,3476,3507,3566,3656,3655,3681,3737,3815,3893,3999,4112,4180,4268,4344,4399,4458,4504,4584,4658,4675,4724,4798,4862,4973,5063,5118,5197,5226,5295,5317,5346,5392,5451,5547,5539,5638,5728,5747
616,2,0.38414,0.0014818,0.31271,0.00022867,0.15224,943.26,100.07,0.076349,24.331,889.99,6.3445,0.037101,6.9743,1157.2,4.5874,0.31404,0.00063581,1,20,276,1430,3973,7792,12702,18675,25692,33380,40925,48316,55771,63390,71172,79485,87697,96336,1.047e+05,1.129e+05,1.2076e+05,1.2702e+05,1.258e+05,1.1923e+05,1.0908e+05,95890,79957,60877,44272,31046,20990,12947,6499,2264,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2,1.0356,0.0066259,0.037405,0.00023602,0.3261,454.65,47.327,0.05715,4.1762,2221,19.16,4.2957,23.522,368.15,0.012066,0.00058134,0.00054657,1,31,256,749,1467,2329,3165,4021,4858,5744,6678,7513,8422,9262,10180,10980,11780,12705,13771,14812,15635,16499,17475,18507,19332,19936,20911,21838,23060,23757,24529,25408,26589,27466,28069,28723,29982,31293,32269,32848,32824,31650,28930,25863,22833,20052,17394,14960,13291,11775,10325,8862,7492,6297,5240,4117,2899,1701,742,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2,0.58174,0.0039987,0.074975,0.00022566,0.33037,760.17,94.539,0.10958,37.95,1589.9,197.47,0.53835,10.323,95.677,0.40978,0.00080493,0.00051486,1,9,42,111,251,429,641,867,1105,1325,1568,1830,2088,2354,2638,2938,3195,3524,3789,4112,4353,4659,4875,5114,5402,5634,5881,6233,6491,6778,7019,7337,7567,7819,8116,8431,8691,8946,9262,9189,8767,8374,7943,7504,7276,7499,7627,7744,7834,8017,8007,7967,7978,7915,7818,7705,7663,7739,7760,7830,7975,8011,8111,8193,8262,8210,8277,8438,8574,8752,8995,9051,9086,9307,9439,9456,9529,9718,9855,9984,10093,10324,10374,10497,10742,10904,11025,11132,11216,11414,11591,11648,11750,11944,11984,12024,12182
619,2,0.52964,0.00049684,0.10908,0.00024292,0.04655,992.73,3.3813,0.25572,399.02,953.26,20.942,0.49879,1.4045,28.129,0.10533,0.11979,0.00030065,1,1,2,7,14,22,47,90,204,420,726,1224,1812,2518,3328,4181,5038,5894,6756,7562,8396,9220,10078,10918,11710,12500,13327,14050,14816,15650,16482,17343,18177,19032,20138,21230,22504,23834,25248,26747,28035,29185,30261,31266,32069,32733,33535,34207,34916,35465,35246,34936,34879,35161,35849,36799,37813,38644,39509,40404,41317,42086,42663,42982,43105,42274,41006,39188,36955,34229,31343,28617,25905,23746,21719,19904,18322,16936,15588,14219,12850,11517,10313,9097,7851,6702,5665,4409,3200,2163,1357,786,369,141,35,7,0
620,2,0.85629,0.0009479,0.73473,0.00016807,0.084793,1005.2,19.019,0.13246,31.985,1119.5,18.99,0.09838,0.96033,23.509,0.83982,0.0020717,0.00050048,1,7,51,137,268,459,714,1053,1404,1787,2173,2609,2979,3296,3641,3979,4382,4785,5146,5525,5877,6314,6713,7135,7497,7820,8282,8736,9129,9541,9852,10279,10703,11100,11516,11890,12285,12741,13139,13358,13381,13588,13733,13867,13949,14023,14370,14634,14876,15027,14815,14429,14095,13789,13553,13640,13756,13941,14191,14357,14636,14924,15194,15582,15935,16161,16571,16898,17082,17358,17773,18008,18369,18682,19052,19446,19722,19970,20291,20620,20952,21291,21551,21911,22141,22427,22733,22998,23357,23680,23971,24240,24649,24949,25371,25566,25308
621,2,1.0181,0.0013962,99.663,0.00019471,0.13214,1363.8,21.907,0.093847,192.81,1195.1,85.783,0.19289,0.37711,98.197,11.133,0.00064411,0.00032884,1,3,7,11,16,24,36,55,73,95,112,136,158,190,223,248,272,300,345,386,445,479,546,598,665,706,763,789,829,874,923,947,988,1025,1064,1129,1188,1243,1264,1227,1124,1005,884,772,617,480,327,198,113,100,87,69,60,46,38,26,21,14,12,13,13,13,11,6,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
